index,id,nickname,title,finishYn,ageGrade,restYn,dateCreated,isNew,averageScore,artist,latest_upload,last_chapter,img_url,intro,genres,categories
367,28,bo,블러드 오션,Y,0,N,20061016101101,0,9.63636363636364,팀 풍경/팀 풍경,20070317010525,48.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C088E30240930003,형과 동생들을 찾아 우주를 배회하는 이연의 행로는 어떻게 될 것인가.,판타지,능력자/저항군/전투/우주/스토리
368,1469,gzstreet,곤조 스트릿,N,0,N,20180511143351,0,9.63451086956522,전상영/전상영,20180903000100,16.0,http://t1.daumcdn.net/webtoon/op/6d55414f870fbb448f966eec91d880f05995939e,미친 거리에서 벌어지는 클럽 바운서들의 스트릿 파이트,액션,격투/청춘/스토리
369,71,rr,R에 관해서,Y,0,N,20081117155916,0,9.63265306122449,이림/이림,20100224090722,110.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1BBD30241770002,각기 다른 4명의 여성. 그녀들의 사랑과 일. 이림의 세번째 작품.,순정,연애/여자들/사랑/스토리
370,768,sarracenia,사라세니아,Y,0,N,20110812150221,0,9.63185108583247,이상록/이상록,20120129094712,40.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C496036AF70001,세상만물의 가치를 보는 초능력을 가진 주인공. 무료한 일상중 찾아온 의외의 일들.,판타지,초능력/사랑/연애/스토리
371,1433,if1,이프 1,Y,0,N,20180228155615,0,9.62992125984252,양광민/신진우,20180307114502,5.0,http://t1.daumcdn.net/webtoon/op/74a4b4c63c040a88a3b5e6dda56dc33fb4f77064,생명을 위협당하는 소년소녀들. 그들은 급변한 이 세상에 적응할 수 있을까?,액션,격투/괴물/재난/청소년/스토리
372,1516,steelsteel,강철강,Y,0,N,20180730160206,0,9.6282722513089,신영우/신영우,20180817100903,7.0,http://t1.daumcdn.net/webtoon/op/eda729da67fe9bccc8d3e95218742b73052b0bd1,"강철강은 아버지의 복수를 위해 상경하지만, 이상한 사건에 휘말려 유전자가 변이되는데!",무협,무술/복수/영웅/격투/스토리
373,1199,subwaynight,지하철도의 밤,Y,0,N,20150401121751,0,9.62826086956522,윤필/윤필,20150826000100,22.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554711E0023E180001,"서울의 중심 지하철 2호선, 매일 그곳을 방황하는 당신에 대한 이야기",드라마,지하철/삶/생활고/스토리
374,17,estancia,에스탄시아1,Y,0,N,20051110091809,0,9.62765957446809,팀 풍경/팀 풍경,20051211162304,10.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C06727024A5D0001,'에스탄시아'는 만화창작집단 풍경의 데뷔작,판타지,복제인간/미래/음모/열차/스토리
375,748,peekinghim,나는 매일 그를 훔쳐본다,Y,0,N,20110621094911,0,9.62745573611448,유현숙/유현숙,20110726094926,6.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C38C0365810002,훔쳐보기로 사랑을 시작해버린 극소심녀의 좌충우돌 연애담,순정,연애/짝사랑/이웃/스토리
376,1332,Pygmalion,피그말리온 컴플렉스,N,0,N,20161121142911,0,9.62590175197527,문미영/문미영,20180828000100,88.0,http://t1.daumcdn.net/webtoon/op/a42263b2fcae6d2557ecaf7c69fe0a89a38625e4,금수저 학교에 잠입한 고아 소매치기 소녀의 삼단변신(?)이 시작된다!,학원,학교생활/성장드라마/가난/연애/스토리
377,1032,afternoonheros,애프터눈 히어로즈,A,0,Y,20131115091937,0,9.62460477148606,구자윤/구자윤,20170316000100,93.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/558A082E022BD50001,1급 비밀. 한국형 소녀 히어로가 나타났다!,판타지,초능력/아이들/악당/스토리
378,743,taoistland,도사랜드,Y,0,N,20110609094952,0,9.62426035502959,두엽/이원식,20120423092845,83.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C27D0266090002,제대로된 직업에는 사짜가 들어가 줘야지! 그래서 바로 도사!,판타지,도술/능력자/도깨비/도사/스토리
379,1503,livinginthemoon,달에 사는 사람들,N,19,N,20180704153208,1,9.62157894736842,다원/다원,20180902000100,8.0,http://t1.daumcdn.net/webtoon/op/bc50752dc951a6c09db56292842c2fde6e9944ec,,,
380,1325,CallMeDragon,용이라고 불러줘,Y,0,N,20161020140755,0,9.62126681982278,분홍곰/분홍곰,20170415000100,26.0,http://t1.daumcdn.net/cartoon/5808511F027D8A0002,용이 되고 싶은 이무기의 복수를 빙자한 사랑 이야기,판타지,용/전설/사랑/복수/스토리
381,1486,forElysee,엘리제를 위해,Y,0,N,20180612101120,0,9.62121212121212,꼬리치레/꼬리치레,20180713141347,5.0,http://t1.daumcdn.net/webtoon/op/33f97763c317f3fef3e43500d4b7a03b8bccf94c,인형 덕후인 소꿉친구의 마음을 얻기 위해 참여한 인형 콘테스트! 고백까지는 이제 한걸음!,드라마,인형/고백/사랑/친구/스토리
382,98,wsu,만화가 말합니다,Y,0,N,20090525110046,0,9.61986301369863,DAUM WEBTOON/DAUM WEBTOON,20090529165610,55.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B627064B2D0002,"만화가 세상에게 말합니다. 오늘의 슬픔, 다음 세상의 밑거름 되길..",일상,그리움/기억/인생/에피소드
383,1236,howling,하울링 : 악몽의 도시,Y,0,N,20150806173648,0,9.61946403385049,유노/현재권,20170328000100,59.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C4761A0266910001,"처참하게 살해되는 미녀들, 범인을 잡기 위해 결성된 검경 합동수사팀.",미스터리,범죄/살인사건/능력/해결사/스토리
384,688,sachungi,사춘기 메들리,Y,0,N,20110309121745,0,9.61788922155689,곽인근/곽인근,20120229102332,49.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B06F80263120001,"풋풋하기만 했던 고등학생 시절, 인생 최대 위기가 찾아왔다!",드라마,학교생활/중학생/연애/첫사랑/스토리
385,154,silverball,실버볼1,Y,0,N,20091222084237,0,9.61702127659574,주니쿵/주니쿵,20100331131405,26.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624C8180440830001,새로운 스포츠 '실버볼'! 그 속에서 펼쳐지는 요절복통 이야기!,스포츠,노인/실버볼/대회/스토리
386,1416,kidult,어른의 취미,Y,0,N,20180124143557,0,9.61661341853035,장어진/장어진,20180126110502,5.0,http://t1.daumcdn.net/webtoon/op/ef2dc3c90573b022b5f03298dee0dd5b69972cdd,장난감 밖에 모르는 26세 재벌백수 상수의 성장 드라마,드라마,성장드라마/빚/취미/사랑/스토리
387,1385,PowerMan,파워맨,Y,0,N,20170915134742,0,9.61656441717791,임강혁/임강혁,20180409000000,30.0,http://t1.daumcdn.net/webtoon/op/8d53b37254e7232a106c8c962e2623f7496a4597,파워맨과 친구들의 아스트랄 휴우먼 스토리!,코믹,능력/병맛/성장드라마/스토리
388,869,heavencouple,천연 天緣,A,0,Y,20120611083438,0,9.61632484892877,ALIC/ALIC,20180324000000,236.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5684BAF10336CA0001,"돌이킬 수 없는 과거와 얽히는 현재. 그리고, 유동의 미래",판타지,초자연/수호자/능력자/스토리
389,1261,bong-i,봉이 김선달,Y,0,N,20151214151704,0,9.61492178098676,제피가루/양우석,20160920000100,41.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/566E5E9A0513B70001,"평양에서 훈장으로 소일하고 있던 봉이 김선달, 평안감사로 온 조덕영의 폭정에 신음하는 백성을 대표하여 세상에 나오다.",드라마,설화/조선시대/현실반영/설화/사기
390,124,egg,삼백이론,Y,0,N,20090923162653,0,9.61369863013699,계란계란/계란계란,20091219100732,14.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B9F80227650003,망상에 빠져 사는 소녀와 평범한 우등생 두 소녀가 풀어나가는 일상의 낯선 재해석,학원,학교생활/망상/성장드라마/우등생/옴니버스
391,38,spfa,"봄, 가을",Y,0,N,20070604110049,0,9.61329305135952,이림/이림,20080116194733,54.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1A0B80619FE0001,"'봄, 가을'은 '죽는남자'에서 보여줬던 이림 작가 특유의 시적인 전개와 코믹함이 묻어난다",순정,연애/초자연/청춘/스토리
392,853,diamonddust,다이아몬드 더스트,Y,0,N,20120417084123,0,9.61047948591201,강형규/강형규,20130305085643,44.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD9C0275E20001,'라스트' 강형규가 선보이는 흔하지 않은 사랑 이야기,순정,연애/음악/병/이별/스토리
393,129,TreasureHunter,트레져헌터1,Y,0,N,20090929134956,0,9.60599571734475,허견/허견,20100205085647,35.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B8540253B80001,인디아나 존스를 꿈꿧던 청년들과 의문의 소녀들의 보물찾기 대소동,판타지,초능력/게임/모험/능력자/스토리
394,69,siam,샴,Y,0,N,20081024112412,0,9.60544217687075,Hun/Hun,20081024141453,91.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/U26DB21A4CCFDB7A30,"불의의 사고로 서로의 몸을 공유하게 된 비극적인 쌍둥이 형제, 그들의 운명은?",학원,쌍둥이/영혼/다중인격/스토리
395,929,hansung1905,한성 1905,A,0,N,20130213091125,0,9.60491071428571,제피가루/제피가루,20140910134024,76.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554943610204380001,"1905년 제국수도 한성, 검과 총이 충돌하는 본격 개화기 공상활극",액션,역사/조선시대/스팀펑크/스토리
396,937,thequeen,더 퀸 : 침묵의 교실 ,Y,0,N,20130326095048,0,9.60390225421481,김인정/김인정,20131119093850,32.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549BAD50234B00001,"여왕이 지배하는 교실, 우리는 정말 평등하기를 바라는가",학원,일진/왕따/학교생활/고등학생/스토리
397,749,feelgood,보고 있으면 기분 좋아져라 ,Y,0,N,20110621172226,0,9.60318791946309,페리테일/페리테일,20111214100825,50.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFD3A021DE40002,"말랑말랑 촉촉하게, 페리의 감성시트콤 생활만화!!   ",일상,생활툰/힐링/공감/사연/에피소드
398,1389,FortuneMaster,신수의 주인,Y,0,N,20170921155938,0,9.6007326007326,제브/태선,20170929004713,8.0,http://t1.daumcdn.net/webtoon/op/b0dd31944b4e4740822088c24ba68d6a689c26e4,"대장장이가 꿈인 그녀는 대륙 최고의 검사, 대륙 최고의 신랑감을 걷어찬다.",판타지,연애/쌍둥이/전사/사랑/스토리
399,805,allinone,모든걸 걸었어,Y,0,N,20111128094947,0,9.60041407867495,박용제/Hun,20120409113123,18.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C9DA026C860001,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,스포츠,축구/부천FC/K리그/스토리
400,1399,duskhowler,더스크 하울러,Y,0,N,20171113135125,0,9.59848484848485,크루/태선,20171117093920,9.0,http://t1.daumcdn.net/webtoon/op/02095cf2f1f046b6133806cab7c6889c43f47669,밸런스 막장으로 소문난 게임 '트리키아'! 인간 종족의 이단아가 되어 암흑 진영을 지배한다!,판타지,게임/가상현실/마법/성장드라마/스토리
401,759,catcouple,고.흔.연,Y,0,N,20110728090723,0,9.59661654135338,이진아/우문경,20120630084837,49.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFC6A0145CC0001,고양이를 통해 만난 흔해빠질 수 있는 그와 그녀의 인연,순정,연애/고등학생/고양이/성장드라마/스토리
402,24,doro,도로시밴드,Y,0,N,20060531162656,0,9.5938566552901,홍작가/홍작가,20060628100450,5.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C07BAF0551160001,도로시와 그녀의 밴드 맴버들이 안내하는 환상의 나라로 떠나보세요~,판타지,음악/밴드/도로시/동화캐릭터/옴니버스
403,808,jimseung,짐승수컷고등학교,Y,0,N,20111209133209,0,9.59376107763205,비누끼/비누끼,20130908120840,80.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C9820556590001,본능에 충실한 우리는 짐.승. 입니다! 짐승수컷고등학교의 시시콜콜 학교생활 엿보기,판타지,학교생활/고등학생/동물/우정/옴니버스
404,924,lawyer,망치를 부수는 변호사,Y,0,N,20130128100030,0,9.59350393700787,엄세윤/엄세윤,20140428092948,61.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C31585063D0C0001,시골 다운타운에서 벌어지는 젊은 변호사의 미스테리 법정 드라마 ,드라마,추리/변호사/법/스토리
405,1509,cheonryang,천랑열전,Y,0,N,20180720135612,0,9.59016393442623,박성우/박성우,20180801000000,9.0,http://t1.daumcdn.net/webtoon/op/fa93c185e3f3bc60295e67afb5b3c49e3792e51d,"스승의 유언으로 큰사형을 찾으러 간 '연오랑',  둘째 사형의 모함으로 역적으로 몰려 쫓기게 된다!",무협,무림/격투/고려시대/남자/스토리
406,1244,toyoyo,얌얌숲 당근길 토요요,N,0,N,20150901164131,0,9.58917783031258,김민재/김민재,20180901000100,313.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55E556850413890001,얌얌 소리 가득한 얌얌숲의 동물들이 좀 이상하다.,일상,다이어트/토끼/동물/모험/에피소드
407,1098,godoflove,연애가 제일 쉬웠어요,Y,0,N,20140605111027,0,9.58862175006989,참치캔/참치캔,20150801000100,53.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BF310309C70001,말썽 피우면 호랑이한테 시집보낸다! 그 말 누가 믿냐고? 뒷산에 살던 호랑이가 믿죠,순정,연애/동물/소개팅/솔로/스토리
408,1114,jumpinggirl,점핑걸,Y,0,N,20140730105852,0,9.58859470468432,우주용/마하로,20151202000100,65.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BC7C013D980001,"XX녀, 현대판 마녀사냥을 당한 그녀들의 엽기발랄 생존기",순정,연애/연예인/마녀/성장드라마/스토리
409,162,byul,몌별,Y,0,N,20100118133656,0,9.58704453441296,윤희/윤희,20101111132822,95.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624D42004336F0004,소매 끝을 놓지 못하는 이별의 안타까움. . 애절한 판타지 로맨스가 시작됩니다,판타지,이별/사랑/조선시대/스토리
410,1333,HostOfHouse,저택의 주인,Y,19,N,20161124131644,0,9.58661870503597,디디/디디,20171027000000,45.0,http://t1.daumcdn.net/cartoon/58366928021ADE0001,,,
411,1135,game,게임회사 여직원들,Y,0,N,20140917143737,0,9.58630698309715,마시멜/마시멜,20171207000000,144.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B549043EED0001,게임을 만드는 여직원들의 게임같은 이야기,일상,직장생활/개발/게임회사/여자직원/에피소드
412,209,silverball2,실버볼2,Y,0,N,20100504160407,0,9.58333333333333,주니쿵/주니쿵,20100821090614,31.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C06B5A0215920002,드디어 실버볼 시즌전 개막! 상상초월 볼 컨트롤!,스포츠,노인/실버볼/스토리
413,136,shuttle,셔틀맨,Y,0,N,20091013124742,0,9.58285714285714,캐러멜/네온비,20100622131706,42.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B7B80279D60001,찌질이 빵셔틀맨 앞에 나타난 괴상한 구원자!,코믹,일진/빵셔틀/고등학생/훈련/스토리
414,1107,beborn,타고난 사람들,Y,0,N,20140716100013,0,9.58189344852412,맥퀸스튜디오/맥퀸스튜디오,20160812093802,67.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BE100234100001,"돈은 안 되지만, 살기엔 편한 무엇을 타고난 사람들~",드라마,초능력/후원/돈/미남미녀/스토리
415,1443,restaurantHuh,허식당,Y,0,N,20180321113110,0,9.58149779735683,선이/선영,20180330115311,5.0,http://t1.daumcdn.net/webtoon/op/65182d57af952d98bf25492532ce2ada1109097b,진정한 맛을 찾아 타임슬립한  조선식객 허균의 요리 드라마,드라마,음식/요리/타임슬립/조선시대/스토리
416,711,Area0,에어리어제로,Y,0,N,20110421101817,0,9.58126721763085,라라시스터/라라시스터,20110929092157,24.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C05766027C320001,지구를 떠나려 하지만 그 이유를 잃은 사람들...,드라마,우주/이주/지구멸망/스토리
417,1279,likevictoria,빅토리아처럼 감아차라,Y,0,N,20160328134558,0,9.57960199004975,유희/이창현,20160505000100,6.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/570B69CB0242410001,"축구계의 방랑자, 구연산. 위기에 처한 A대표팀의 구세주로 등극할 것인가!",코믹,축구/K리그/병맛/풍자/스토리
418,917,nrworld ,NR 월드,Y,19,N,20121218085955,0,9.57694429123,전상영/전상영,20150824093754,166.0,http://t1.daumcdn.net/webtoon/op/9206376714132b688a902950b7a0610eecfa48d5,,,
419,823,redstorm,레드스톰,N,0,N,20120121100943,0,9.57463710138301,암현/노경찬,20180901000100,300.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5552FF5A021BCA0001,"사막의 찐득찐득한 모래바람과, 그곳을 질주하는 전사들의 이야기",판타지,무장/영웅/성장드라마/사막/스토리
420,1000,seventy,70,A,0,Y,20130829095258,0,9.57245413453869,김재희/김재희,20161221104801,108.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493F1D0448340001,"정전 70년 이후, 내 나라 조국은 없다. 웹툰 최초 밀리터리 극화.",액션,전투/군인/미래/한반도/스토리
421,91,managerkang,무차별! 강팀장,Y,0,N,20090408092517,0,9.57079646017699,홍경원/홍경원,20091028113936,29.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/562470840510B90001,성과 위주로 달리는 무차별 강팀장! 그의 리더십에 최대 위기가 찾아왔다!,드라마,직장생활/장애인/장애인/스토리
422,13,timing,타이밍,Y,0,N,20050610091651,0,9.57019438444924,강풀/강풀,20151116000100,36.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B1FF002366C0001,"이 작품을 보는 순간, 여러분이 알고 있는 시간의 개념은 무너질 것이다.",미스터리,초능력/능력자/영웅/히어로/스토리
423,1418,daddyboy,대디보이,N,0,N,20180126153435,0,9.57001522070015,이록/이록,20180902000100,31.0,http://t1.daumcdn.net/webtoon/op/e440499c7ee7c14bc26189a0b810ec58e2bcef91,자타 공인 최고의 인기남 한강. 연예인으로 데뷔하고자 하는 그에게 일생일대의 사건이 벌어진다,학원,육아/고등학생/꽃미남/스토리
424,95,cat,고양이 장례식,Y,0,N,20090516101614,0,9.56818181818182,홍작가/홍작가,20110516090330,20.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561F6DE4066F6B0001,"헤어진 그와 그녀, 고양이 장례식에서 만나다. 홍작가의 7부작 단편극장",순정,연애/고양이/감성/스토리
425,1071,flowerdream,꽃드림,Y,0,N,20140223091441,0,9.56711214410227,팀 샐러드레씽/팀 샐러드레씽,20151206000100,89.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548C8C8027ED70002,"전쟁과 사막화로 황폐화된 근미래, 하지만 그곳에도 꽃집은 있었다!",판타지,모험/능력자/사막/꽃/스토리
426,930,beautysun,아름다운 선,Y,0,N,20130213111145,0,9.56659619450317,강도하/강도하,20140108132636,39.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C3155E032F520001,위대한 캣츠비 이후 10년의 기다림..그 애틋한 사랑의 두번째 이야기,드라마,욕망/연애/삼각관계/스토리
427,1024,heightofhim,일진의 크기,Y,0,N,20131101091310,0,9.56531388712746,주명/윤필,20170829000000,111.0,http://t1.daumcdn.net/cartoon/58733A1A02536E0001,"화제의 작품 <일진의 크기>그 마지막 이야기, 파이널!",학원,일진/학교생활/빵셔틀/우정/스토리
428,1351,NormalLikeThis,이토록 보통의,N,19,N,20170216162005,0,9.55959293250921,캐롯/캐롯,20180902000100,135.0,http://t1.daumcdn.net/cartoon/58A6C5710274360001,,,
429,1526,getreadywithme,겟 레디 위드 미,N,0,N,20180820102851,1,9.5590405904059,여은/여은,20180828000000,2.0,http://t1.daumcdn.net/webtoon/op/9a81f56b7fb5e5feef5fbfda2144c816c53fa66f,"뷰티 크리에이터를 제안하는 지욱과, 관심 1도 없는 그림의 메이크업 로맨스",순정,메이크업/미남미녀/연애/정보/스토리
430,1041,goodrobot,로봇이 상냥해,Y,0,N,20131215094501,0,9.55615942028986,꿀오뎅/꿀오뎅,20141109093931,104.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C3122C02039A0001,"2085년 화성의 밤, 그녀를 지키려는자, 구하려는 자",판타지,로봇/연애/미래/화성/스토리
431,1228,eternallight,영원한 빛 1부,Y,19,N,20150715135506,0,9.55393586005831,이상록/이상록,20160114092506,27.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561A2D4302586E0001,,,
432,1383,MiracleApp,기적의 앱스토어,Y,0,N,20170830163506,0,9.55357142857143,삼각설탕/정준,20170908104003,5.0,http://t1.daumcdn.net/webtoon/op/91aca8e64c362bf719d3c6110fe6ca0415873bd2,돈도 없고 빽도 없고 스펙도 없는 정지우. 이제 희망은 기적의 앱스토어뿐이다!,판타지,마법/가상현실/초능력/현실반영/스토리
433,1185,parody,채널뽁스,A,0,Y,20150203102224,0,9.55025028879476,뽁스/뽁스,20180513000000,116.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554745700423400001,"루리웹 공모전 당선작, 패러디의 진수를 보여주마!",코믹,리메이크/영화/병맛/풍자/에피소드
434,1311,EBICHU,에비츄,Y,0,N,20160720151029,0,9.54938271604938,EBICHU/EBICHU,20170403000100,37.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/578F1456064C200002,까망베르 치즈와 아이스크림을 좋아하는 에비츄의 소소한(?) 이야기,코믹,반려동물/동물/애교/에피소드
435,1289,Hyde,하이드,Y,0,N,20160503164824,0,9.54929577464789,이충호/이충호,20150224135125,7.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57285758012DC20001,한 소녀의 죽음을 둘러싸고 벌어지는 두 인격의 대립. 과연 게임의 승자는 누가 될 것인가?,드라마,살인사건/연애/형사/학교생활/스토리
436,1487,DIVINE,신무월 : DIVINE,Y,0,N,20180615101708,0,9.54591836734694,Sandhill/Typhoon,20180805000000,8.0,http://t1.daumcdn.net/webtoon/op/34ba216d0d07e71eba5c97fead09187e6572f697,"숨겨진 그들의 슬프고 아름다운 과거, 그들이 만난 것은 필연일까 우연일까?",판타지,게임/격투/악마/천사/스토리
437,595,Defense,지구방위연구소,Y,0,N,20101006163034,0,9.53909090909091,니나노머신/니나노머신,20160529104723,76.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C045E4025FB70001,지구 수호의 임무를 띤 연구소에서 펼쳐지는 개그 퍼레이드! ,코믹,병맛/로봇/지구방위/옴니버스
438,61,nrr,NR 금형성형,Y,0,N,20080624100411,0,9.53846153846154,전상영/전상영,20081022013915,17.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1B09C06394C0001,미친도시 '트레이닝 더 소울' 에서 벌어지는 터프한 해결사들의 과격한 이야기!,판타지,파이터/해결사/스토리
439,851,olmang,올망동은 평화롭습니다,Y,0,N,20120412172927,0,9.53516819571865,니나노머신/니나노머신,20121003121111,26.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD56027FE10001,지구방위연구소의 악당 외전..개념찬 악당의 이상한 동네 적응기!,코믹,악당/병맛/지구방위/격투/스토리
440,844,huntedschool,헌티드 스쿨,Y,0,N,20120320082342,0,9.53333333333333,계란계란/계란계란,20130205094807,44.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CC79061D700003,학원기이야담의 시초를 만나다..흥미진진 학교 괴담 사냥이 시작된다!,학원,괴담/학교생활/고등학생/귀신/스토리
441,974,fair,폐어,Y,0,N,20130624155626,0,9.53290529695024,최민호/최민호,20130808094612,16.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55472A9F01024C0003,"깊은 상처, 이대로 사랑해도 되는 걸까?",순정,연애/물고기/죽음/스토리
442,62,dejavu,데자뷰,Y,0,N,20080630135914,0,9.52906976744186,Hun/Hun,20080630142249,3.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1B18E02092E0001,Hun 작가의 첫번째 웹툰 도전 데자뷰! 감동을 원하는 독자들께 추천합니다,순정,천사/사신/감동/스토리
443,526,marionette,마리오네트,Y,0,N,20100628134043,0,9.52904820766378,우강식/우강식,20101215093421,25.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C497E013EFD0003,어느 병원에서 자행되는 비밀 실험의 정체는? 공모전 우수상 수상작!,판타지,초능력/실험/스토리
444,1323,IOIT,"아이오, 아이티!",Y,0,N,20161018095204,0,9.52348152786475,네온비/네온비,20170104000100,12.0,http://t1.daumcdn.net/cartoon/580570C20242C60001,"천재 과학자 K가 개발한 캐릭터 아이오, 아이티!K는 소원대로 이 캐릭터들을 이용해 부자가 될 수 있을까?!",코믹,과학기술/정보/천재/교육/스토리
445,60,estancia2,에스탄시아2,Y,0,N,20080620100014,0,9.52155172413793,팀 풍경/팀 풍경,20080712193008,13.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1AEF70172C60001,"만화창작집단 풍경의 세번째 SF대작. '열차탈주극' 에스탄시아, 그 두번째 이야기!",판타지,복제인간/열차/음모/미래/스토리
446,535,school_horror,학원기이야담,Y,0,N,20100718091636,0,9.52001862197393,계란계란/계란계란,20110928092834,56.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C493002541B0002,기이하고 익숙한 학원괴담을 엉뚱하게 비틀어버린다. 계란계란작가의 특별한 호러만화,코믹,괴담/학교생활/귀신/스토리
447,82,des,12월 ,Y,0,N,20090219153837,0,9.51574803149606,송래현/강소소,20090805094221,23.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56249BA802067F0001,송래현 작가의 '12월' 전작보다 더 가슴아픈 사랑의 이야기가 펼쳐집니다,판타지,연애/감동/이별/스토리
448,1412,bambooforest,대나무숲,Y,0,N,20180104114156,0,9.51408450704225,고도슴/고도슴,20180105112911,45.0,http://t1.daumcdn.net/webtoon/op/6ee53edb7100f0aacc6b8e72a68bb9b33315c8b9,학과 대나무숲에 몰래카메라가 올라왔다.,스릴러,범죄/대학생/사회문제/스토리
449,9,nama,남아돌아,Y,0,N,20050106133724,0,9.51401869158878,캐러멜/JJO,20060217134803,92.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B079102240F0001,'남아돌아'는 젊은 층에게 많은 인기를 누리고 있는 캐러맬 작가의 데뷔작,순정,연애/청춘/백수/솔로/스토리
450,1434,if2,이프 2,Y,0,N,20180228154320,0,9.51351351351351,김영민/신진우,,,http://t1.daumcdn.net/webtoon/op/90c43e96d1b86a183cbb6a2ddc31235932661023,소년소녀들은 위기에 처한 세상을 구하고 새로운 세계를 시작할 수 있을까?,액션,격투/괴물/재난/청소년/스토리
451,773,banana,바나나 트위스트,Y,0,N,20110829091929,0,9.50816993464052,김병관/김병관,20111128085649,26.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C3D1026C8B0001,"없던 가족이 하나, 둘..도대체 몇 명?! 평범한 가족이 만들어내는 비범한 일상시트콤.",드라마,가족/가족/망상/스토리
